CO_IES;CO_CATEGAD;CO_ORGACAD;CURSO;CO_MODALIDADE;CO_UF_CURSO;REGIAO;NU_IDADE;TP_SEXO;ANO_FIM_EM;ANO_IN_GRAD;CO_TURNO_GRADUACAO;NT_GER;NT_FG;NT_OBJ_FG;NT_DIS_FG;NT_FG_D1;NT_FG_D1_PT;NT_FG_D1_CT;NT_FG_D2;NT_FG_D2_PT;NT_FG_D2_CT;NT_CE;NT_OBJ_CE;NT_DIS_CE;NT_CE_D1;NT_CE_D2;NT_CE_D3;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9;QE_I01;QE_I02;QE_I03;QE_I04;QE_I05;QE_I06;QE_I07;QE_I08;QE_I09;QE_I10;QE_I11;QE_I12;QE_I13;QE_I14;QE_I15;QE_I16;QE_I17;QE_I18;QE_I19;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26;QE_I27;QE_I28;QE_I29;QE_I30;QE_I31;QE_I32;QE_I33;QE_I34;QE_I35;QE_I36;QE_I37;QE_I38;QE_I39;QE_I40;QE_I41;QE_I42;QE_I43;QE_I44;QE_I45;QE_I46;QE_I47;QE_I48;QE_I49;QE_I50;QE_I51;QE_I52;QE_I53;QE_I54;QE_I55;QE_I56;QE_I57;QE_I58;QE_I59;QE_I60;QE_I61;QE_I62;QE_I63;QE_I64;QE_I65;QE_I66;QE_I67;QE_I68
588;1;10028;Fisica;1;PR;SU;24;M;2010.0;2012.0;2.0;59.9;70.2;75.0;63.0;59.0;75.0;55.0;67.0;55.0;70.0;56.5;60.0;36.7;50.0;60.0;0.0;C;B;A;B;B;D;D;D;B;A;A;A;C;D;B;C;B;A;B;A;A;B;C;A;41.0;A;A;B;B;A;B;B;A;H;A;5.0;6.0;5.0;6.0;8.0;2.0;6.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;3.0;4.0;4.0;6.0;5.0;2.0;5.0;4.0;6.0;6.0;6.0;2.0;6.0;2.0;4.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;2.0;5.0;5.0;5.0;2.0
588;1;10028;Fisica;1;PR;SU;34;F;2000.0;2011.0;2.0;48.5;63.6;75.0;46.5;42.0;50.0;40.0;51.0;75.0;45.0;43.5;45.0;35.0;30.0;15.0;60.0;C;C;C;B;B;C;C;E;C;B;A;A;B;D;C;C;C;E;C;A;A;A;A;D;41.0;A;A;B;G;B;B;C;E;H;F;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
588;1;10028;Fisica;1;PR;SU;28;M;2007.0;2012.0;2.0;23.9;51.4;75.0;16.0;32.0;60.0;25.0;0.0;0.0;0.0;14.7;15.0;13.3;0.0;0.0;40.0;D;C;C;D;D;A;C;D;C;A;A;A;C;C;B;H;B;B;A;A;A;A;A;A;41.0;A;A;A;H;A;E;D;E;E;I;5.0;5.0;5.0;5.0;4.0;5.0;3.0;5.0;3.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;3.0;4.0;3.0;6.0;7.0;7.0;4.0;5.0;5.0;5.0;4.0;4.0;4.0;1.0;3.0;4.0;5.0;4.0;8.0;8.0;3.0
588;1;10028;Fisica;1;PR;SU;24;M;2009.0;2010.0;2.0;84.7;66.6;75.0;54.0;61.0;65.0;60.0;47.0;55.0;45.0;90.7;100.0;38.3;20.0;85.0;10.0;C;B;D;A;B;C;B;E;E;A;D;A;B;F;B;C;B;C;A;A;A;F;B;A;41.0;B;A;B;C;A;B;E;A;E;F;6.0;6.0;6.0;5.0;6.0;4.0;6.0;6.0;6.0;6.0;4.0;5.0;4.0;4.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0;6.0
588;1;10028;Fisica;1;PR;SU;28;M;2007.0;2013.0;2.0;36.8;45.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;35.0;28.3;60.0;15.0;10.0;.;.;.;.;.;.;.;.;.;A;D;A;D;D;A;A;A;A;B;A;A;A;A;A;26.0;A;A;A;C;B;A;C;C;A;A;4.0;4.0;4.0;5.0;3.0;5.0;4.0;3.0;3.0;3.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;3.0;5.0;4.0;3.0;3.0;3.0;3.0;5.0;5.0;4.0;5.0;5.0;3.0;4.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;4.0;3.0;5.0;5.0
588;1;10028;Fisica;1;PR;SU;22;M;2012.0;2014.0;2.0;60.6;79.3;87.5;67.0;39.0;75.0;30.0;95.0;75.0;100.0;54.3;60.0;21.7;10.0;15.0;40.0;C;C;C;B;B;C;A;D;D;A;A;A;E;D;B;E;E;D;A;G;A;B;A;A;41.0;B;A;A;G;A;B;C;A;H;F;4.0;5.0;4.0;4.0;6.0;5.0;6.0;5.0;6.0;5.0;4.0;3.0;5.0;4.0;2.0;3.0;3.0;6.0;5.0;5.0;5.0;4.0;5.0;4.0;5.0;1.0;1.0;6.0;5.0;5.0;4.0;4.0;5.0;5.0;4.0;4.0;4.0;6.0;5.0;5.0;5.0;5.0
588;1;10028;Fisica;1;PR;SU;22;F;2012.0;2013.0;2.0;50.6;68.8;75.0;59.5;45.0;65.0;40.0;74.0;70.0;75.0;44.5;45.0;41.7;50.0;45.0;30.0;B;C;B;B;B;B;A;D;C;A;A;A;F;C;B;C;C;B;A;A;A;F;A;A;41.0;E;A;B;B;A;C;B;E;A;A;6.0;6.0;6.0;6.0;6.0;2.0;6.0;5.0;6.0;6.0;6.0;8.0;5.0;2.0;5.0;6.0;3.0;6.0;4.0;3.0;6.0;5.0;6.0;3.0;6.0;1.0;1.0;6.0;6.0;5.0;6.0;4.0;7.0;2.0;4.0;6.0;6.0;3.0;7.0;6.0;3.0;4.0
588;1;10028;Fisica;1;PR;SU;32;F;2002.0;2016.0;2.0;56.6;78.3;87.5;64.5;59.0;75.0;55.0;70.0;50.0;75.0;49.3;55.0;16.7;30.0;0.0;20.0;C;C;C;B;B;B;D;D;B;A;A;A;D;E;B;C;C;B;A;A;A;A;A;D;41.0;A;A;A;H;A;C;B;E;G;F;4.0;5.0;5.0;4.0;5.0;5.0;5.0;4.0;5.0;4.0;3.0;4.0;4.0;2.0;2.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;5.0;4.0;3.0;5.0;4.0;4.0;5.0;4.0;5.0;5.0;3.0;3.0;4.0;5.0;5.0;4.0;5.0;4.0
588;1;10028;Fisica;1;PR;SU;29;M;2006.0;2015.0;2.0;51.7;51.7;62.5;35.5;0.0;0.0;0.0;71.0;55.0;75.0;51.7;55.0;33.3;30.0;30.0;40.0;C;D;C;B;B;A;D;A;C;A;A;A;E;F;B;D;F;D;D;A;A;A;A;A;41.0;B;A;B;B;A;E;B;E;A;D;6.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;6.0;6.0;5.0;7.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;1.0;8.0;6.0;6.0;6.0;4.0;7.0;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
588;1;10028;Fisica;1;PR;SU;35;M;2000.0;2012.0;2.0;43.4;62.7;62.5;63.0;79.0;75.0;80.0;47.0;55.0;45.0;37.0;40.0;20.0;0.0;20.0;40.0;C;C;B;B;B;C;B;D;C;B;A;A;B;C;C;C;D;F;D;A;A;F;A;D;41.0;A;A;B;G;B;C;E;A;A;A;6.0;6.0;6.0;5.0;5.0;6.0;5.0;5.0;6.0;5.0;5.0;5.0;5.0;4.0;5.0;6.0;6.0;6.0;5.0;4.0;5.0;5.0;5.0;6.0;6.0;3.0;4.0;7.0;5.0;5.0;5.0;5.0;6.0;4.0;4.0;5.0;6.0;6.0;4.0;6.0;7.0;6.0
588;1;10028;Fisica;1;PR;SU;35;M;2000.0;2015.0;2.0;49.0;26.3;12.5;47.0;45.0;65.0;40.0;49.0;45.0;50.0;56.5;60.0;36.7;50.0;20.0;40.0;C;C;D;B;B;C;E;D;C;B;D;A;D;B;C;C;B;E;C;A;A;F;A;A;41.0;B;A;A;G;A;B;B;C;E;A;3.0;2.0;2.0;2.0;5.0;5.0;3.0;5.0;6.0;5.0;3.0;3.0;2.0;1.0;3.0;5.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;5.0;1.0;1.0;4.0;1.0;3.0;5.0;1.0;3.0;3.0;2.0;2.0;2.0;2.0;8.0;8.0;8.0;4.0
588;1;10028;Fisica;1;PR;SU;21;M;2013.0;2014.0;2.0;59.1;52.5;62.5;37.5;0.0;70.0;0.0;75.0;75.0;75.0;61.3;65.0;40.0;60.0;60.0;0.0;B;B;C;A;B;B;D;E;C;A;D;A;E;D;B;D;D;D;C;A;A;B;A;A;41.0;A;A;B;A;A;E;C;A;H;F;6.0;6.0;3.0;3.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;5.0;6.0;3.0;4.0;2.0;6.0;4.0;6.0;4.0;3.0;2.0;5.0;2.0;2.0;1.0;1.0;3.0;6.0;3.0;6.0;6.0;7.0;1.0;4.0;6.0;6.0;6.0;7.0;4.0;6.0;6.0
588;1;10028;Fisica;1;PR;SU;22;F;2012.0;2015.0;2.0;53.6;30.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.5;70.0;13.3;0.0;0.0;40.0;C;C;C;B;B;B;D;D;C;B;A;A;B;B;C;B;D;C;A;A;A;D;A;A;41.0;A;A;B;A;A;B;C;A;H;A;6.0;6.0;6.0;5.0;5.0;3.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;4.0;7.0;5.0;6.0;6.0;5.0;7.0;3.0;4.0;5.0;5.0;7.0;7.0;7.0;4.0;5.0;6.0;6.0;5.0;7.0;6.0;4.0;4.0;5.0;5.0;7.0;5.0;5.0;4.0
588;1;10028;Fisica;1;PR;SU;25;M;2010.0;2012.0;2.0;47.6;37.5;62.5;0.0;0.0;65.0;0.0;0.0;0.0;0.0;51.0;60.0;0.0;0.0;0.0;0.0;C;C;C;C;C;C;B;D;B;A;A;A;D;D;B;C;C;B;A;A;A;F;C;C;41.0;A;B;A;C;B;B;C;A;H;I;4.0;4.0;3.0;3.0;4.0;4.0;5.0;5.0;5.0;4.0;4.0;3.0;3.0;5.0;3.0;3.0;4.0;5.0;5.0;5.0;4.0;2.0;4.0;3.0;3.0;3.0;4.0;6.0;6.0;5.0;5.0;6.0;3.0;5.0;4.0;4.0;4.0;5.0;7.0;4.0;8.0;5.0
588;1;10028;Fisica;1;PR;SU;22;M;2013.0;2014.0;2.0;43.8;65.6;75.0;51.5;26.0;70.0;15.0;77.0;85.0;75.0;36.5;40.0;16.7;20.0;0.0;30.0;C;D;C;A;A;A;D;B;B;A;D;A;A;A;B;C;C;A;A;A;A;F;A;E;41.0;A;A;B;G;B;D;C;A;E;A;5.0;5.0;5.0;6.0;6.0;3.0;7.0;6.0;6.0;4.0;3.0;4.0;4.0;3.0;2.0;6.0;6.0;6.0;4.0;4.0;6.0;7.0;7.0;6.0;6.0;1.0;1.0;4.0;5.0;4.0;5.0;2.0;6.0;4.0;2.0;6.0;4.0;3.0;5.0;4.0;6.0;3.0
588;1;10028;Fisica;1;PR;SU;22;F;2012.0;2014.0;2.0;27.2;45.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.3;25.0;0.0;0.0;0.0;0.0;B;C;C;B;B;C;B;B;C;A;D;A;E;E;B;F;C;C;B;A;A;A;A;A;41.0;A;A;B;G;A;D;C;E;H;F;5.0;4.0;6.0;6.0;6.0;5.0;6.0;4.0;4.0;6.0;3.0;3.0;3.0;2.0;2.0;6.0;2.0;1.0;3.0;3.0;3.0;7.0;6.0;7.0;6.0;3.0;3.0;6.0;6.0;6.0;6.0;4.0;6.0;6.0;3.0;3.0;6.0;6.0;4.0;4.0;6.0;5.0
588;1;10028;Fisica;1;PR;SU;25;M;2009.0;2010.0;2.0;43.8;54.4;50.0;61.0;67.0;75.0;65.0;55.0;75.0;50.0;40.2;45.0;13.3;0.0;0.0;40.0;B;C;D;B;B;C;D;D;B;A;A;A;E;F;B;D;D;B;A;A;A;F;A;A;41.0;B;A;B;A;A;E;B;E;H;A;4.0;4.0;4.0;4.0;3.0;3.0;4.0;3.0;5.0;4.0;4.0;4.0;4.0;3.0;3.0;5.0;6.0;6.0;6.0;1.0;3.0;3.0;5.0;6.0;6.0;5.0;5.0;6.0;4.0;4.0;4.0;3.0;2.0;4.0;3.0;1.0;3.0;6.0;5.0;3.0;3.0;4.0
588;1;10028;Fisica;1;PR;SU;21;M;2013.0;2014.0;2.0;83.6;74.9;87.5;56.0;38.0;70.0;30.0;74.0;90.0;70.0;86.5;95.0;38.3;60.0;15.0;40.0;C;C;C;B;B;C;C;D;D;A;A;A;F;F;B;D;E;C;A;A;A;F;A;A;41.0;B;A;B;A;A;B;D;E;E;F;6.0;5.0;5.0;6.0;5.0;5.0;6.0;5.0;6.0;6.0;5.0;4.0;5.0;8.0;5.0;6.0;6.0;6.0;5.0;4.0;6.0;5.0;6.0;6.0;6.0;4.0;4.0;5.0;5.0;6.0;6.0;6.0;4.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0
588;1;10028;Fisica;1;PR;SU;26;F;2009.0;2011.0;2.0;33.4;22.5;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;40.0;20.0;30.0;0.0;30.0;D;D;A;E;B;D;D;C;C;A;A;A;E;F;B;B;E;C;C;A;A;B;C;A;41.0;A;B;B;G;A;A;C;E;H;F;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;5.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
588;1;10028;Fisica;1;PR;SU;23;M;2011.0;2012.0;2.0;61.2;89.8;100.0;74.5;78.0;70.0;80.0;71.0;75.0;70.0;51.7;55.0;33.3;40.0;20.0;40.0;C;D;C;B;C;D;D;D;D;A;A;A;D;C;B;D;F;C;D;A;A;F;A;A;41.0;B;A;B;A;A;B;D;C;A;F;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0
3188;1;10026;Fisica;1;MG;SE;33;M;2001.0;2014.0;4.0;33.8;7.5;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.5;45.0;28.3;30.0;15.0;40.0;C;D;B;B;B;A;D;C;C;A;D;A;C;B;D;A;D;E;D;A;A;A;A;B;31.0;A;A;B;C;B;D;B;E;C;D;4.0;5.0;5.0;4.0;3.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;5.0;5.0;4.0;4.0;3.0;5.0;1.0;3.0;2.0;5.0;5.0;4.0;4.0;3.0;4.0;5.0;3.0;3.0;4.0;8.0;3.0;2.0;4.0
3188;1;10026;Fisica;1;MG;SE;21;M;2013.0;2014.0;4.0;37.6;34.9;12.5;68.5;44.0;60.0;40.0;93.0;65.0;100.0;38.5;40.0;30.0;30.0;0.0;60.0;B;C;C;A;A;B;B;D;C;A;D;A;B;C;B;E;A;B;A;A;A;F;A;A;31.0;A;A;B;C;B;B;E;E;B;C;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;4.0;1.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;2.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0
3188;1;10026;Fisica;1;MG;SE;21;M;2013.0;2014.0;4.0;52.1;51.6;75.0;16.5;33.0;45.0;30.0;0.0;0.0;0.0;52.3;55.0;36.7;50.0;60.0;0.0;C;C;B;B;B;B;A;D;D;A;D;A;D;D;D;A;A;A;A;A;C;D;A;A;31.0;A;A;D;G;B;E;E;E;E;A;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;5.0;6.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;5.0;1.0;1.0;6.0;6.0;4.0;5.0;5.0;5.0;3.0;6.0;5.0;5.0;6.0;7.0;6.0;6.0;6.0
3188;1;10026;Fisica;1;MG;SE;21;M;2013.0;2014.0;4.0;38.6;52.2;50.0;55.5;56.0;60.0;55.0;55.0;75.0;50.0;34.0;35.0;28.3;0.0;45.0;40.0;D;D;A;D;D;E;B;D;D;A;D;A;B;B;A;A;B;A;A;A;D;F;A;A;31.0;A;A;D;C;A;C;E;E;A;A;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;4.0;5.0;3.0;6.0;6.0;6.0;4.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;1.0;5.0;4.0;5.0;4.0;3.0;1.0;6.0;4.0;4.0;5.0;6.0;6.0;4.0;3.0
3188;1;10026;Fisica;1;MG;SE;21;M;2013.0;2014.0;4.0;62.9;67.7;62.5;75.5;77.0;65.0;80.0;74.0;90.0;70.0;61.3;65.0;40.0;50.0;60.0;10.0;C;C;B;B;B;D;B;D;B;A;B;A;B;B;B;D;B;C;D;A;A;D;A;A;31.0;A;A;B;C;B;C;C;D;H;C;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;5.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;1.0;3.0;5.0;6.0;6.0;4.0;6.0;1.0;4.0;4.0;4.0;4.0;4.0;6.0;4.0;1.0
3188;1;10026;Fisica;1;MG;SE;21;F;2013.0;2014.0;4.0;24.8;22.5;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.5;30.0;0.0;0.0;0.0;0.0;D;C;B;B;A;C;A;D;D;A;D;A;C;B;A;A;A;A;A;A;C;F;A;A;31.0;A;A;B;C;B;C;D;E;G;C;5.0;4.0;4.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0;4.0;5.0;5.0;3.0;2.0;5.0;3.0;5.0;2.0;3.0;4.0;4.0;4.0;4.0;5.0;4.0;2.0;3.0;4.0;2.0;2.0;4.0;2.0;1.0;3.0;3.0;3.0;3.0;4.0;4.0;2.0;2.0
3188;1;10026;Fisica;1;MG;SE;21;F;2013.0;2014.0;4.0;30.9;39.1;37.5;41.5;36.0;60.0;30.0;47.0;55.0;45.0;28.2;30.0;18.3;0.0;15.0;40.0;C;D;B;B;B;C;A;B;C;A;D;A;B;B;B;C;A;E;E;A;A;F;A;A;31.0;A;A;B;C;A;C;C;E;A;C;4.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;6.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;5.0
3188;1;10026;Fisica;1;MG;SE;21;F;2013.0;2014.0;4.0;27.8;60.9;62.5;58.5;46.0;70.0;40.0;71.0;75.0;70.0;16.8;15.0;26.7;20.0;0.0;60.0;C;C;C;B;B;C;D;D;C;A;A;A;A;B;D;A;A;B;A;A;D;F;A;A;31.0;A;A;B;C;B;B;D;E;A;C;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;4.0;6.0;5.0;4.0;6.0;5.0;5.0;5.0;6.0;6.0;5.0;1.0;4.0;5.0;5.0;3.0;5.0;5.0;6.0;4.0;6.0;5.0;3.0;5.0;5.0;5.0;4.0;5.0
3188;1;10026;Fisica;1;MG;SE;20;F;2013.0;2014.0;4.0;32.1;50.3;37.5;69.5;63.0;75.0;60.0;76.0;80.0;75.0;26.0;30.0;3.3;0.0;0.0;10.0;B;B;C;A;B;C;A;C;C;A;D;A;B;D;B;E;B;C;A;A;F;F;A;A;31.0;A;A;B;C;B;C;D;E;H;A;6.0;6.0;4.0;5.0;6.0;5.0;6.0;6.0;6.0;5.0;3.0;4.0;5.0;7.0;7.0;5.0;6.0;6.0;6.0;6.0;6.0;4.0;5.0;5.0;6.0;4.0;4.0;3.0;5.0;5.0;5.0;6.0;6.0;5.0;6.0;6.0;6.0;5.0;7.0;6.0;4.0;5.0
3188;1;10026;Fisica;1;MG;SE;21;F;2013.0;2014.0;4.0;39.0;44.2;25.0;73.0;71.0;75.0;70.0;75.0;75.0;75.0;37.3;40.0;21.7;0.0;5.0;60.0;C;D;C;A;A;B;E;D;C;A;B;A;B;B;B;D;B;A;A;A;A;A;A;A;31.0;A;A;F;G;B;D;E;A;E;A;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;4.0;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;3.0;6.0;4.0;6.0
3162;1;10026;Fisica;1;SC;SU;27;F;2007.0;2014.0;1.0;49.1;45.0;50.0;37.5;44.0;60.0;40.0;31.0;55.0;25.0;50.5;55.0;25.0;0.0;15.0;60.0;C;D;C;B;B;B;B;A;C;B;A;A;D;C;C;C;B;C;B;A;A;B;A;A;42.0;A;A;B;B;A;A;E;E;H;A;6.0;5.0;6.0;6.0;6.0;4.0;5.0;6.0;3.0;5.0;3.0;2.0;4.0;3.0;6.0;6.0;5.0;6.0;4.0;1.0;5.0;5.0;6.0;3.0;4.0;1.0;6.0;4.0;4.0;6.0;4.0;5.0;6.0;4.0;6.0;6.0;6.0;4.0;4.0;3.0;1.0;3.0
3162;1;10026;Fisica;1;SC;SU;29;M;2006.0;2011.0;2.0;54.7;65.9;62.5;71.0;67.0;75.0;65.0;75.0;75.0;75.0;51.0;55.0;28.3;30.0;15.0;40.0;C;D;C;B;B;C;B;D;D;B;A;A;B;C;C;B;E;F;E;A;A;C;A;A;42.0;B;B;G;H;A;B;D;A;A;F;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
3162;1;10026;Fisica;1;SC;SU;21;F;2013.0;2014.0;1.0;46.6;43.8;25.0;72.0;69.0;65.0;70.0;75.0;75.0;75.0;47.5;50.0;33.3;10.0;0.0;90.0;B;D;C;C;B;C;A;C;D;A;A;A;C;D;B;B;B;C;A;A;F;F;A;A;42.0;D;A;B;C;A;D;E;A;H;F;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
3162;1;10026;Fisica;1;SC;SU;38;M;2005.0;2011.0;1.0;69.2;75.8;75.0;77.0;81.0;85.0;80.0;73.0;65.0;75.0;67.0;70.0;50.0;20.0;70.0;60.0;D;C;A;B;A;A;A;D;D;A;A;A;B;C;A;A;C;E;E;A;A;A;A;D;42.0;A;B;A;J;A;A;E;B;C;A;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;6.0;4.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
3162;1;10026;Fisica;1;SC;SU;21;F;2013.0;2014.0;1.0;57.3;68.8;75.0;59.5;75.0;75.0;75.0;44.0;40.0;45.0;53.5;60.0;16.7;10.0;30.0;10.0;D;D;B;A;A;B;B;D;C;B;A;A;D;D;C;B;A;C;A;A;B;F;A;A;42.0;A;A;C;K;A;B;B;D;H;A;5.0;6.0;5.0;5.0;5.0;4.0;5.0;4.0;5.0;5.0;4.0;4.0;3.0;5.0;6.0;5.0;4.0;4.0;5.0;4.0;5.0;4.0;5.0;6.0;5.0;2.0;3.0;5.0;5.0;6.0;5.0;5.0;5.0;3.0;6.0;5.0;5.0;5.0;7.0;5.0;3.0;3.0
3162;1;10026;Fisica;1;SC;SU;23;F;2012.0;2013.0;1.0;32.8;45.8;50.0;39.5;79.0;75.0;80.0;0.0;0.0;0.0;28.5;30.0;20.0;0.0;0.0;60.0;D;D;C;C;B;B;D;B;D;A;A;A;B;B;A;A;A;D;E;A;F;F;A;A;42.0;A;A;C;A;B;B;B;E;H;I;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;1.0;1.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0
3162;1;10026;Fisica;1;SC;SU;22;F;2011.0;2012.0;1.0;42.6;46.3;37.5;59.5;71.0;75.0;70.0;48.0;60.0;45.0;41.3;45.0;20.0;0.0;0.0;60.0;C;D;B;B;B;B;B;D;B;A;A;A;D;D;B;D;B;B;A;A;F;A;A;A;42.0;A;A;B;A;B;B;C;A;A;A;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;7.0;6.0;6.0;4.0
3162;1;10026;Fisica;1;SC;SU;26;F;2008.0;2009.0;1.0;42.8;55.6;50.0;64.0;76.0;60.0;80.0;52.0;80.0;45.0;38.5;40.0;30.0;30.0;0.0;60.0;D;C;B;A;A;C;B;C;D;B;A;A;C;C;C;E;B;B;A;A;D;F;A;A;42.0;A;A;D;B;B;E;E;C;E;C;6.0;6.0;3.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;2.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;3.0;6.0;6.0;3.0
